Id	Score	URL	NormURL	ContentSpace
lunch	0.712686	http://patch.com/california/santacruz/thanksgiving-leftovers-now-what	http://patch.com/california/santacruz/thanksgiving-leftovers-now-what	Sovrn
breakfast	0.57427	http://patch.com/california/santacruz/thanksgiving-leftovers-now-what	http://patch.com/california/santacruz/thanksgiving-leftovers-now-what	Sovrn
u-s-states	0.54991	http://patch.com/california/santacruz/thanksgiving-leftovers-now-what	http://patch.com/california/santacruz/thanksgiving-leftovers-now-what	Sovrn
personal-relationships	0.587706	http://two.tweettunnel.com/reverse2.php?textfield=MPD_saiyo	http://two.tweettunnel.com/reverse2.php?textfield=MPD_saiyo	Sovrn
humanities	0.671577	http://patch.com/california/arcadia/the-5-best-boutiques-in-the-san-gabriel-valley	http://patch.com/california/arcadia/the-5-best-boutiques-in-the-san-gabriel-valley	Sovrn
tv-shows	0.561921	http://patch.com/california/newark/missing-pleasanton-teen-found-dead-in-newark-believed9d07a8db54	http://patch.com/california/newark/missing-pleasanton-teen-found-dead-in-newark-believed9d07a8db54	Sovrn
art	0.454164	http://patch.com/california/sanrafael/historical-shipwreck-doc--2014-marin-county-intl-short-film-fest	http://patch.com/california/sanrafael/historical-shipwreck-doc--2014-marin-county-intl-short-film-fest	Sovrn
industries	0.577868	http://patch.com/california/sanrafael/kqedtv-pbs-to-air-marin-county-shipwreck-documentary	http://patch.com/california/sanrafael/kqedtv-pbs-to-air-marin-county-shipwreck-documentary	Sovrn
music	0.71541	http://six.tweettunnel.com/reverse2.php?textfield=deray	http://six.tweettunnel.com/reverse2.php?textfield=deray	Sovrn
education	0.524139	http://patch.com/illinois/desplaines/many-enjoyed-free-activities-des-plaines-park-district-thanksgiving-morning	http://patch.com/illinois/desplaines/many-enjoyed-free-activities-des-plaines-park-district-thanksgiving-morning	Sovrn
technology	0.797374	http://patch.com/new-york/whiteplains/readers-choice-best-places-for-brunch-in-white-plains	http://patch.com/new-york/whiteplains/readers-choice-best-places-for-brunch-in-white-plains	Sovrn
business	0.732975	http://patch.com/new-york/whiteplains/readers-choice-best-places-for-brunch-in-white-plains	http://patch.com/new-york/whiteplains/readers-choice-best-places-for-brunch-in-white-plains	Sovrn
family-parenting	0.460049	http://patch.com/new-york/whiteplains/readers-choice-best-places-for-brunch-in-white-plains	http://patch.com/new-york/whiteplains/readers-choice-best-places-for-brunch-in-white-plains	Sovrn
pregnancy-early-childhood	0.460049	http://patch.com/new-york/whiteplains/readers-choice-best-places-for-brunch-in-white-plains	http://patch.com/new-york/whiteplains/readers-choice-best-places-for-brunch-in-white-plains	Sovrn
u-s-states	0.820027	http://patch.com/pennsylvania/roxborough/around-town	http://patch.com/pennsylvania/roxborough/around-town	Sovrn
celebrities	0.765794	http://patch.com/virginia/vienna/film-review-wild-starring-reese-witherspoon-0	http://patch.com/virginia/vienna/film-review-wild-starring-reese-witherspoon-0	Sovrn
education	0.524139	http://patch.com/illinois/evanston/evanston-lad-competes-uncle-bens-cooking-video-contest-0	http://patch.com/illinois/evanston/evanston-lad-competes-uncle-bens-cooking-video-contest-0	Sovrn
recreation	0.850261	http://patch.com/michigan/trenton-grosseile/opinion	http://patch.com/michigan/trenton-grosseile/opinion	Sovrn
back-to-school	0.850395	http://patch.com/new-jersey/lawrenceville/special-olympics-studentathletes-participate-in-fall-schools-sports-expo	http://patch.com/new-jersey/lawrenceville/special-olympics-studentathletes-participate-in-fall-schools-sports-expo	Sovrn
education	0.524139	http://patch.com/new-jersey/moorestown/lady-barons-contribute-to-joint-base-mcguiredixlakehursts-operation-cookie-drop_9ded41c8	http://patch.com/new-jersey/moorestown/lady-barons-contribute-to-joint-base-mcguiredixlakehursts-operation-cookie-drop_9ded41c8	Sovrn
recreation	0.953337	http://patch.com/virginia/burke/burke-ihop-opening-soon	http://patch.com/virginia/burke/burke-ihop-opening-soon	Sovrn
foods	0.514382	http://patch.com/virginia/burke/burke-ihop-opening-soon	http://patch.com/virginia/burke/burke-ihop-opening-soon	Sovrn
colleges-universities	0.524139	http://patch.com/illinois/palos/palos-hills-man-arrested-after-filming-poolgoers-police	http://patch.com/illinois/palos/palos-hills-man-arrested-after-filming-poolgoers-police	Sovrn
parenting	0.630941	http://patch.com/new-york/huntington/crime-report-dwis-in-huntington-huntington-station	http://patch.com/new-york/huntington/crime-report-dwis-in-huntington-huntington-station	Sovrn
personal-finance	0.416429	http://patch.com/new-york/huntington/crime-report-dwis-in-huntington-huntington-station	http://patch.com/new-york/huntington/crime-report-dwis-in-huntington-huntington-station	Sovrn
energy	0.484664	http://patch.com/illinois/libertyville/holiday-family-and-pet-photos-0	http://patch.com/illinois/libertyville/holiday-family-and-pet-photos-0	Sovrn
u-s-politicians	0.557052	http://patch.com/california/agourahills/2014-holiday-tv-schedule-when-tune-watch-holiday-classics	http://patch.com/california/agourahills/2014-holiday-tv-schedule-when-tune-watch-holiday-classics	Sovrn
politics	0.885292	http://patch.com/connecticut/fairfield/real-estate	http://patch.com/connecticut/fairfield/real-estate	Sovrn
country-music	0.765213	http://patch.com/georgia/douglasville/douglasville-restaurant-scores-churchs-atlanta-cafe-highlanders-0	http://patch.com/georgia/douglasville/douglasville-restaurant-scores-churchs-atlanta-cafe-highlanders-0	Sovrn
recreation	0.794421	http://patch.com/illinois/geneva/anonymous-tip-sparks-prostitution-arrest-at-marigold-message	http://patch.com/illinois/geneva/anonymous-tip-sparks-prostitution-arrest-at-marigold-message	Sovrn
shopping	0.555985	http://patch.com/massachusetts/northandover/national-pearl-harbor-remembrance-day	http://patch.com/massachusetts/northandover/national-pearl-harbor-remembrance-day	Sovrn
outdoor-adventure	0.889029	http://patch.com/new-york/southampton/patch-picks-choose-a-summer-camp-for-your-kids	http://patch.com/new-york/southampton/patch-picks-choose-a-summer-camp-for-your-kids	Sovrn
technology	0.484664	http://patch.com/new-york/whiteplains/ev--make-mothers-day-special-crowne-plaza-white-plains	http://patch.com/new-york/whiteplains/ev--make-mothers-day-special-crowne-plaza-white-plains	Sovrn
society	0.903098	http://patch.com/minnesota/woodbury/former-sheriff-gets-probation-must-repay-113-000-to-sed9535affa	http://patch.com/minnesota/woodbury/former-sheriff-gets-probation-must-repay-113-000-to-sed9535affa	Sovrn
foods	0.875652	http://patch.com/california/napavalley/you-light-fireplace-read	http://patch.com/california/napavalley/you-light-fireplace-read	Sovrn
fitness-nutrition	0.442917	http://patch.com/california/napavalley/you-light-fireplace-read	http://patch.com/california/napavalley/you-light-fireplace-read	Sovrn
tv	0.50014	http://patch.com/california/sanbruno/san-bruno-ca-december-11th-2014-crime-prevention-meeting	http://patch.com/california/sanbruno/san-bruno-ca-december-11th-2014-crime-prevention-meeting	Sovrn
outdoor-adventure	0.419866	http://patch.com/new-jersey/marlboro-coltsneck/marlboro-man-sexually-assaulted-11yearold-police-say	http://patch.com/new-jersey/marlboro-coltsneck/marlboro-man-sexually-assaulted-11yearold-police-say	Sovrn
business	0.636384	http://patch.com/new-york/riverhead/top-10-places-to-see-santa-this-holiday-season	http://patch.com/new-york/riverhead/top-10-places-to-see-santa-this-holiday-season	Sovrn
consumer-electronics	0.610668	http://elderscrolls.wikia.com/wiki/Fin_Gleam	http://elderscrolls.wikia.com/wiki/Fin_Gleam	Sovrn
home	0.733373	http://izismile.com/pictures/page/52/	http://izismile.com/pictures/page/52/	Sovrn
facebook	0.459233	http://izismile.com/pictures/page/52/	http://izismile.com/pictures/page/52/	Sovrn
gardening	0.771087	http://patch.com/california/paloalto/local-favorites-list-americas-best-towns-holidays	http://patch.com/california/paloalto/local-favorites-list-americas-best-towns-holidays	Sovrn
health	0.509266	http://patch.com/california/paloalto/local-favorites-list-americas-best-towns-holidays	http://patch.com/california/paloalto/local-favorites-list-americas-best-towns-holidays	Sovrn
u-s-states	0.832242	http://patch.com/georgia/decatur/police-investigate-shooting-death-downtown-decatur	http://patch.com/georgia/decatur/police-investigate-shooting-death-downtown-decatur	Sovrn
action-movies	0.775168	http://starwars.wikia.com/wiki/Clone_Wars_%28comics%29	http://starwars.wikia.com/wiki/Clone_Wars_%28comics%29	Sovrn
literature-language	0.420405	http://starwars.wikia.com/wiki/Darksaber_(disambiguation)	http://starwars.wikia.com/wiki/Darksaber_(disambiguation)	Sovrn
government-law	0.685743	http://starwars.wikia.com/wiki/Endor	http://starwars.wikia.com/wiki/Endor	Sovrn
herbs-and-spices	0.463954	http://starwars.wikia.com/wiki/Endor	http://starwars.wikia.com/wiki/Endor	Sovrn
movies	0.564341	http://starwars.wikia.com/wiki/Star_Wars:_Clone_Wars_Adventures_(comics)	http://starwars.wikia.com/wiki/Star_Wars:_Clone_Wars_Adventures_(comics)	Sovrn
drama-movies	0.954807	http://izismile.com/2011/01/15/best_acting_performances_in_2010_19_pics.html	http://izismile.com/2011/01/15/best_acting_performances_in_2010_19_pics.html	Sovrn
comedy-humor	0.503296	http://izismile.com/2011/04/04/these_funny_animals_40_pics.html	http://izismile.com/2011/04/04/these_funny_animals_40_pics.html	Sovrn
appliances	0.6472	http://izismile.com/2013/12/03/items_that_youve_probably_bought_that_are_total_25_pics.html	http://izismile.com/2013/12/03/items_that_youve_probably_bought_that_are_total_25_pics.html	Sovrn
society	0.897806	http://patch.com/california/roseville-ca/you-light-fireplace-read	http://patch.com/california/roseville-ca/you-light-fireplace-read	Sovrn
baking	0.416185	http://patch.com/california/roseville-ca/you-light-fireplace-read	http://patch.com/california/roseville-ca/you-light-fireplace-read	Sovrn
manufacturing-engineering	0.447286	http://izismile.com/2014/12/04/daily_picdump_97_pics-87.html	http://izismile.com/2014/12/04/daily_picdump_97_pics-87.html	Sovrn
news-media	0.507409	http://patch.com/california/lagunaniguel-danapoint/aliens-invade-los-angeles-and-the-marines-fight-back	http://patch.com/california/lagunaniguel-danapoint/aliens-invade-los-angeles-and-the-marines-fight-back	Sovrn
education	0.639536	http://patch.com/california/malibu/member-of-malibus-founding-family-dies-in-switzerland-hot-air-balloon-crash	http://patch.com/california/malibu/member-of-malibus-founding-family-dies-in-switzerland-hot-air-balloon-crash	Sovrn
luxury	0.666328	http://patch.com/california/piedmont/chp-seeks-driver-who-fled-scene-fatal-collision-oakland-0	http://patch.com/california/piedmont/chp-seeks-driver-who-fled-scene-fatal-collision-oakland-0	Sovrn
movies	0.450414	http://izismile.com/2014/12/04/daily_picdump_97_pics-40.html	http://izismile.com/2014/12/04/daily_picdump_97_pics-40.html	Sovrn
travel	0.930155	http://patch.com/california/beverlyhills/loma-vista-drive-the-site-of-another-fatal-accident	http://patch.com/california/beverlyhills/loma-vista-drive-the-site-of-another-fatal-accident	Sovrn
toys-games	0.443151	http://patch.com/maryland/bowie/where-to-cut-your-own-christmas-tree-in-prince-georges-county	http://patch.com/maryland/bowie/where-to-cut-your-own-christmas-tree-in-prince-georges-county	Sovrn
outdoor-adventure	0.714824	http://patch.com/rhode-island/northkingstown/got-orange-deer-hunting-season-returns	http://patch.com/rhode-island/northkingstown/got-orange-deer-hunting-season-returns	Sovrn
job-search	0.636384	http://patch.com/new-york/northport/east-northport-acupuncture-wellness-open-business-0	http://patch.com/new-york/northport/east-northport-acupuncture-wellness-open-business-0	Sovrn
internet	0.539833	http://patch.com/virginia/arlington-va/good-news-christmas-parade-magical-basketball-shot-grocery-store-opening	http://patch.com/virginia/arlington-va/good-news-christmas-parade-magical-basketball-shot-grocery-store-opening	Sovrn
home	0.766164	http://patch.com/virginia/reston/week-review-ski-masked-bank-robber-teen-accused-stabbing-santa-arrives-pontoon-boa-0	http://patch.com/virginia/reston/week-review-ski-masked-bank-robber-teen-accused-stabbing-santa-arrives-pontoon-boa-0	Sovrn
colleges-universities	0.524139	http://patch.com/virginia/reston/week-review-ski-masked-bank-robber-teen-accused-stabbing-santa-arrives-pontoon-boa-0	http://patch.com/virginia/reston/week-review-ski-masked-bank-robber-teen-accused-stabbing-santa-arrives-pontoon-boa-0	Sovrn
pets	0.775267	http://patch.com/california/dublin/ask-a-chef-what-herbs-belong-in-spaghetti-sauce	http://patch.com/california/dublin/ask-a-chef-what-herbs-belong-in-spaghetti-sauce	Sovrn
education	0.596602	http://patch.com/california/dublin/ask-a-chef-what-herbs-belong-in-spaghetti-sauce	http://patch.com/california/dublin/ask-a-chef-what-herbs-belong-in-spaghetti-sauce	Sovrn
u-s-states	0.730894	http://patch.com/georgia/hollysprings/service-leagues-reindeer-run-trots-canton-saturday	http://patch.com/georgia/hollysprings/service-leagues-reindeer-run-trots-canton-saturday	Sovrn
chiropractic-wellness	0.579819	http://patch.com/illinois/wheaton/bp--the-top-9-benefits-of-practicing-martial-arts	http://patch.com/illinois/wheaton/bp--the-top-9-benefits-of-practicing-martial-arts	Sovrn
family-parenting	0.445656	http://patch.com/illinois/lakeforest/cupich-unveils-daley-plaza-nativity-saturday	http://patch.com/illinois/lakeforest/cupich-unveils-daley-plaza-nativity-saturday	Sovrn
fashion	0.559041	http://patch.com/illinois/mokena/free-junior-soccer-futsal-clinic-velocity-all-sports-mokena-0	http://patch.com/illinois/mokena/free-junior-soccer-futsal-clinic-velocity-all-sports-mokena-0	Sovrn
internet	0.790487	http://patch.com/maryland/wheaton-md/white-knuckle-parenting-the-backpack-treasure-trove	http://patch.com/maryland/wheaton-md/white-knuckle-parenting-the-backpack-treasure-trove	Sovrn
cooking-entertaining	0.44717	http://patch.com/missouri/townandcountry-manchester/ev--luxury-rugs-trunk-show	http://patch.com/missouri/townandcountry-manchester/ev--luxury-rugs-trunk-show	Sovrn
colleges-universities	0.524139	http://patch.com/new-york/westislip/police-man-attempts-rob-duty-nypd-officer-patchogue-gun-discharged-struggle	http://patch.com/new-york/westislip/police-man-attempts-rob-duty-nypd-officer-patchogue-gun-discharged-struggle	Sovrn
home	0.772989	http://patch.com/virginia/dalecity/police-fire	http://patch.com/virginia/dalecity/police-fire	Sovrn
parenting	0.70921	http://patch.com/virginia/dalecity/police-fire	http://patch.com/virginia/dalecity/police-fire	Sovrn
education	0.596602	http://patch.com/california/cerritos/house-hunt-cerritos-homes-for-sale-could-one-of-these-be-yours	http://patch.com/california/cerritos/house-hunt-cerritos-homes-for-sale-could-one-of-these-be-yours	Sovrn
tv-shows	0.50014	http://patch.com/california/pleasanton/opinion	http://patch.com/california/pleasanton/opinion	Sovrn
u-s-states	0.704865	http://patch.com/california/sanbruno/obituaries	http://patch.com/california/sanbruno/obituaries	Sovrn
parenting	0.445656	http://patch.com/california/sanbruno/obituaries	http://patch.com/california/sanbruno/obituaries	Sovrn
energy	0.484664	http://patch.com/massachusetts/braintree/stabbing-friday-night-at-the-south-shore-plaza-braint6eb6bf0e08	http://patch.com/massachusetts/braintree/stabbing-friday-night-at-the-south-shore-plaza-braint6eb6bf0e08	Sovrn
medical-dental	0.731601	http://patch.com/new-jersey/newprovidence/crest-physical-therapy-opens-in-mountainside	http://patch.com/new-jersey/newprovidence/crest-physical-therapy-opens-in-mountainside	Sovrn
fitness-nutrition	0.623759	http://patch.com/new-jersey/newprovidence/crest-physical-therapy-opens-in-mountainside	http://patch.com/new-jersey/newprovidence/crest-physical-therapy-opens-in-mountainside	Sovrn
u-s-states	0.482207	http://patch.com/ohio/strongsville/on-the-market-new-homes-in-cedar-creek	http://patch.com/ohio/strongsville/on-the-market-new-homes-in-cedar-creek	Sovrn
cooking	0.635887	http://patch.com/california/banning-beaumont/bell-city-manager-surrenders-to-us-marshals	http://patch.com/california/banning-beaumont/bell-city-manager-surrenders-to-us-marshals	Sovrn
winter-holidays	0.686481	http://patch.com/georgia/canton-ga/toy-run-makes-34th-ride-across-cherokee-pickens	http://patch.com/georgia/canton-ga/toy-run-makes-34th-ride-across-cherokee-pickens	Sovrn
education	0.524139	http://patch.com/new-york/whiteplains/readers-choice-best-places-to-walk-hike-or-run-in-white-plains	http://patch.com/new-york/whiteplains/readers-choice-best-places-to-walk-hike-or-run-in-white-plains	Sovrn
pets	0.718588	http://patch.com/california/pacificpalisades/search-low-gas-prices	http://patch.com/california/pacificpalisades/search-low-gas-prices	Sovrn
lunch	0.494967	http://patch.com/california/pacificpalisades/search-low-gas-prices	http://patch.com/california/pacificpalisades/search-low-gas-prices	Sovrn
baking	0.418758	http://patch.com/california/pacificpalisades/search-low-gas-prices	http://patch.com/california/pacificpalisades/search-low-gas-prices	Sovrn
Id	Score	URL	NormURL	ContentSpace
business	0.785711	http://fallout.wikia.com/wiki/Fallout_3_Enclave_outposts	http://fallout.wikia.com/wiki/Fallout_3_Enclave_outposts	Sovrn
technology	0.701304	http://fallout.wikia.com/wiki/Fallout_3_Enclave_outposts	http://fallout.wikia.com/wiki/Fallout_3_Enclave_outposts	Sovrn
military	0.627994	http://fallout.wikia.com/wiki/Fallout_3_Enclave_outposts	http://fallout.wikia.com/wiki/Fallout_3_Enclave_outposts	Sovrn
u-s-cities	0.813169	http://heavy.com/sports/2014/12/eagles-seahawks-score-stats-highlights-live-updates/	http://heavy.com/sports/2014/12/eagles-seahawks-score-stats-highlights-live-updates/	Sovrn
nokia	0.735963	http://izismile.com/page/1413	http://izismile.com/page/1413	Sovrn
education	0.524139	http://patch.com/california/agourahills/agoura-high-school-boys-water-polo-team-to-defend-its-cif-title	http://patch.com/california/agourahills/agoura-high-school-boys-water-polo-team-to-defend-its-cif-title	Sovrn
u-s-states	0.827906	http://patch.com/california/sanrafael/autopsy-for-dead-hiker-scheduled-for-monday	http://patch.com/california/sanrafael/autopsy-for-dead-hiker-scheduled-for-monday	Sovrn
society	0.699055	http://starwars.wikia.com/wiki/Trihexalon	http://starwars.wikia.com/wiki/Trihexalon	Sovrn
software	0.597328	http://izismile.com/2010/01/20/rare_photographs_of_celebrities_125_pics-47.html	http://izismile.com/2010/01/20/rare_photographs_of_celebrities_125_pics-47.html	Sovrn
games	0.536576	http://izismile.com/tags/balloon/	http://izismile.com/tags/balloon/	Sovrn
special-occasions	0.505046	http://patch.com/california/healdsburg/ev--asus-a72d-original-battery-4400mah-laptop-battery	http://patch.com/california/healdsburg/ev--asus-a72d-original-battery-4400mah-laptop-battery	Sovrn
rock-music	0.532903	http://patch.com/california/pacifica/share-your-favorite-holiday-memory-with-patch-481f12ec	http://patch.com/california/pacifica/share-your-favorite-holiday-memory-with-patch-481f12ec	Sovrn
cooking-entertaining	0.42171	http://izismile.com/2011/08/25/world_war_ii_japanese_zero_fighter_13_pics-7.html	http://izismile.com/2011/08/25/world_war_ii_japanese_zero_fighter_13_pics-7.html	Sovrn
visual-arts	0.495735	http://izismile.com/2014/12/01/weird_and_wacky_wedding_fun_caught_on_camera_43_pics-35.html	http://izismile.com/2014/12/01/weird_and_wacky_wedding_fun_caught_on_camera_43_pics-35.html	Sovrn
photography	0.683073	http://izismile.com/2014/12/05/candid_photos_of_female_porn_stars_in_everyday_68_pics-6.html	http://izismile.com/2014/12/05/candid_photos_of_female_porn_stars_in_everyday_68_pics-6.html	Sovrn
winter-holidays	0.740467	http://patch.com/georgia/loganville/5-things-you-didnt-know-about-advent-2013	http://patch.com/georgia/loganville/5-things-you-didnt-know-about-advent-2013	Sovrn
home	0.753662	http://patch.com/new-jersey/ridgewood/jfk-s-granddaughter-hired-as-a-reporter-at-the-record	http://patch.com/new-jersey/ridgewood/jfk-s-granddaughter-hired-as-a-reporter-at-the-record	Sovrn
natural-science	0.419866	http://patch.com/new-jersey/ridgewood/jfk-s-granddaughter-hired-as-a-reporter-at-the-record	http://patch.com/new-jersey/ridgewood/jfk-s-granddaughter-hired-as-a-reporter-at-the-record	Sovrn
industries	0.584137	http://patch.com/virginia/reston/mmmm-look-whats-coming-to-reston-town-center	http://patch.com/virginia/reston/mmmm-look-whats-coming-to-reston-town-center	Sovrn
movies	0.572783	http://izismile.com/2014/05/08/jennifer_lawrence_is_steamy_in_sexy_gifs_37_gifs-3.html	http://izismile.com/2014/05/08/jennifer_lawrence_is_steamy_in_sexy_gifs_37_gifs-3.html	Sovrn
movies	0.632169	http://patch.com/massachusetts/falmouth/ma-patch-daily-fifth-grader-suspended-pointing-imaginary-gun-bartenders-may-be-charged-serving	http://patch.com/massachusetts/falmouth/ma-patch-daily-fifth-grader-suspended-pointing-imaginary-gun-bartenders-may-be-charged-serving	Sovrn
industries	0.476329	http://patch.com/massachusetts/walpole/ally-smith-remembered-as-loving-amazing-person	http://patch.com/massachusetts/walpole/ally-smith-remembered-as-loving-amazing-person	Sovrn
healthy-living	0.497343	http://patch.com/new-jersey/collingswood/around-town	http://patch.com/new-jersey/collingswood/around-town	Sovrn
energy	0.562932	http://patch.com/new-jersey/morristown/army-major-wife-accused-abusing-adopted-children-given-new-trial-date-0	http://patch.com/new-jersey/morristown/army-major-wife-accused-abusing-adopted-children-given-new-trial-date-0	Sovrn
recreation	0.450505	http://patch.com/new-york/portchester/empire-state-flea-market-is-closing	http://patch.com/new-york/portchester/empire-state-flea-market-is-closing	Sovrn
music	0.704036	http://patch.com/maryland/rockville/ev--hanna-dance-studio-at-king-farm-open-house-842012-12p-to-3p	http://patch.com/maryland/rockville/ev--hanna-dance-studio-at-king-farm-open-house-842012-12p-to-3p	Sovrn
humanities	0.692416	http://patch.com/virginia/westendalexandria/the-top-10-zombie-movies-youve-never-seen	http://patch.com/virginia/westendalexandria/the-top-10-zombie-movies-youve-never-seen	Sovrn
colleges-universities	0.524139	http://patch.com/illinois/deerfield/tj-maxx-moving-from-deerfield-to-northbrook-deerfield	http://patch.com/illinois/deerfield/tj-maxx-moving-from-deerfield-to-northbrook-deerfield	Sovrn
football	0.58606	http://patch.com/new-jersey/collingswood/collingswood-holidays-missing-teenager-top-local-news	http://patch.com/new-jersey/collingswood/collingswood-holidays-missing-teenager-top-local-news	Sovrn
smb	0.6723	http://patch.com/virginia/burke/good-news-christmas-parade-magical-basketball-shot-grocery-store-opening-0	http://patch.com/virginia/burke/good-news-christmas-parade-magical-basketball-shot-grocery-store-opening-0	Sovrn
new-york-city	0.508253	http://patch.com/illinois/evanston/bp--sol-the-barbers-son-archie-lieberman	http://patch.com/illinois/evanston/bp--sol-the-barbers-son-archie-lieberman	Sovrn
energy	0.562932	http://patch.com/new-jersey/holmdel-hazlet/obituary-bettie-karlovich-83-of-hazlet	http://patch.com/new-jersey/holmdel-hazlet/obituary-bettie-karlovich-83-of-hazlet	Sovrn
lighting	0.458037	http://patch.com/rhode-island/tiverton/tiverton-man-faces-charges-linked-ri-cocaine-distribution-ring	http://patch.com/rhode-island/tiverton/tiverton-man-faces-charges-linked-ri-cocaine-distribution-ring	Sovrn
reality-television	0.747693	http://411mania.com/wrestling/click-here-to-join-411s-live-impact-wrestling-coverage-161/	http://411mania.com/wrestling/click-here-to-join-411s-live-impact-wrestling-coverage-161/	Sovrn
football	0.60795	http://411mania.com/wrestling/click-here-to-join-411s-live-impact-wrestling-coverage-161/	http://411mania.com/wrestling/click-here-to-join-411s-live-impact-wrestling-coverage-161/	Sovrn
travel	0.406706	http://411mania.com/wrestling/report-of-chris-jericho-on-late-night-with-jimmy-fallon/	http://411mania.com/wrestling/report-of-chris-jericho-on-late-night-with-jimmy-fallon/	Sovrn
internet	0.465693	http://americanhorrorstory.wikia.com/wiki/Lance_Reddick	http://americanhorrorstory.wikia.com/wiki/Lance_Reddick	Sovrn
women-s-health	0.476157	http://americanhorrorstory.wikia.com/wiki/Stevie_Nicks	http://americanhorrorstory.wikia.com/wiki/Stevie_Nicks	Sovrn
fitness-nutrition	0.667326	http://bsinthekitchen.com/nanaimo-bar-cupcakes/	http://bsinthekitchen.com/nanaimo-bar-cupcakes/	Sovrn
consumer-electronics	0.431603	http://dragonage.wikia.com/wiki/Forum:Can%27t_find_all_shards_for_forbidden_oasis%3F	http://dragonage.wikia.com/wiki/Forum:Can%27t_find_all_shards_for_forbidden_oasis%3F	Sovrn
travel	0.928302	http://elizabethbryant.blogspot.com/2013_12_01_archive.html	http://elizabethbryant.blogspot.com/2013_12_01_archive.html	Sovrn
natural-foods	0.798428	http://kitchenconfidante.com/blistered-padron-peppers-with-buttermilk-aioli-recipe	http://kitchenconfidante.com/blistered-padron-peppers-with-buttermilk-aioli-recipe	Sovrn
government-law	0.590408	http://lovegrowswild.com/2012/04/first-post/	http://lovegrowswild.com/2012/04/first-post/	Sovrn
vegetables	0.855626	http://mykoreankitchen.com/2007/01/11/brown-seaweed-soup-and-my-birthday/	http://mykoreankitchen.com/2007/01/11/brown-seaweed-soup-and-my-birthday/	Sovrn
news-media	0.438785	http://patch.com/connecticut/monroe/noreaster-forecast-monroe-0	http://patch.com/connecticut/monroe/noreaster-forecast-monroe-0	Sovrn
outdoor-adventure	0.790673	http://patch.com/connecticut/orange/noreaster-forecast-orange-0	http://patch.com/connecticut/orange/noreaster-forecast-orange-0	Sovrn
online-tv-video	0.465693	http://pretty-little-liars.wikia.com/wiki/Malcolm_Cutler	http://pretty-little-liars.wikia.com/wiki/Malcolm_Cutler	Sovrn
family-parenting	0.906754	http://shmoop.com/oedipus-the-king/summary.html	http://shmoop.com/oedipus-the-king/summary.html	Sovrn
space	0.506051	http://spaceref.com/astronomy/two-stars-will-end-up-merging-into-a-supermassive-star.html	http://spaceref.com/astronomy/two-stars-will-end-up-merging-into-a-supermassive-star.html	Sovrn
art	0.640902	http://starcasm.net/archives/187782	http://starcasm.net/archives/187782	Sovrn
politics	0.590408	http://sweetapolita.com/2011/04/hawaiian-carrot-cake-with-coconut-icing/	http://sweetapolita.com/2011/04/hawaiian-carrot-cake-with-coconut-icing/	Sovrn
cooking	0.528463	http://tideandthyme.com/guacamole/	http://tideandthyme.com/guacamole/	Sovrn
actresses	0.405953	http://urbanbellemag.com/2014/03/karrueche-tran-explains-breakup-chris-brown.html	http://urbanbellemag.com/2014/03/karrueche-tran-explains-breakup-chris-brown.html	Sovrn
action-movies	0.400675	http://411mania.com/mma/khabib-nurmagomedov-angles-for-fight-with-anthony-pettis-after-ufc-181/	http://411mania.com/mma/khabib-nurmagomedov-angles-for-fight-with-anthony-pettis-after-ufc-181/	Sovrn
action-movies	0.86171	http://411mania.com/movies/411-box-office-report-the-hunger-games-mockingjay-part-1-spends-third-week-at-1/	http://411mania.com/movies/411-box-office-report-the-hunger-games-mockingjay-part-1-spends-third-week-at-1/	Sovrn
news-media	0.611788	http://patch.com/illinois/lincolnsquare/child-porn-with-bestiality-bondage-found-in-ravenswood-home	http://patch.com/illinois/lincolnsquare/child-porn-with-bestiality-bondage-found-in-ravenswood-home	Sovrn
outdoor-adventure	0.419866	http://patch.com/new-jersey/manalapan/union-hill-road-closed-for-repavement-through-friday	http://patch.com/new-jersey/manalapan/union-hill-road-closed-for-repavement-through-friday	Sovrn
family-parenting	0.611508	http://patch.com/connecticut/fairfield/lt-col-bill-tetreaus-name-added-to-honor-roll	http://patch.com/connecticut/fairfield/lt-col-bill-tetreaus-name-added-to-honor-roll	Sovrn
jewelry	0.547927	http://patch.com/florida/dunedin/causeway-dog-beach-lets-dogs-be-themselves	http://patch.com/florida/dunedin/causeway-dog-beach-lets-dogs-be-themselves	Sovrn
weather	0.790673	http://patch.com/connecticut/brookfield/noreaster-forecast-brookfield-0	http://patch.com/connecticut/brookfield/noreaster-forecast-brookfield-0	Sovrn
u-s-states	0.464768	http://patch.com/connecticut/rockyhill/noreaster-forecast-rocky-hill	http://patch.com/connecticut/rockyhill/noreaster-forecast-rocky-hill	Sovrn
fruit	0.415364	http://patch.com/florida/stpete/radical-art-studio-painting-with-broad-strokes	http://patch.com/florida/stpete/radical-art-studio-painting-with-broad-strokes	Sovrn
music	0.932682	http://patch.com/new-york/longbeach/jesse-james-evans	http://patch.com/new-york/longbeach/jesse-james-evans	Sovrn
special-occasions	0.458375	http://patch.com/new-york/longbeach/jesse-james-evans	http://patch.com/new-york/longbeach/jesse-james-evans	Sovrn
